#Total 5671 genes are submitted
#348 of them are predicted as essential genes
Class(essential gene:1,others:0)	Essentiality Score	Protein
0	0.0		gi|553898511|gb|AGY7
0	0.0		gi|553900434|gb|AGY7
0	0.0		gi|553897782|gb|AGY7
0	0.0076		gi|553896175|gb|AGY6
0	0.0		gi|553899761|gb|AGY7
0	0.0		gi|553895498|gb|AGY6
0	0.0		gi|553900311|gb|AGY7
0	0.0		gi|553896789|gb|AGY7
0	0.0		gi|553896213|gb|AGY6
0	0.0225		gi|553899971|gb|AGY7
0	0.0		gi|553899010|gb|AGY7
0	0.0		gi|553898578|gb|AGY7
0	0.0		gi|553899039|gb|AGY7
0	0.0768		gi|553895340|gb|AGY6
0	0.0		gi|553897808|gb|AGY7
0	0.0		gi|553895125|gb|AGY6
0	0.0		gi|553898090|gb|AGY7
0	0.0		gi|553896670|gb|AGY7
0	0.0372		gi|553895756|gb|AGY6
0	0.0075		gi|553896928|gb|AGY7
0	0.0075		gi|553900212|gb|AGY7
0	0.0		gi|553900272|gb|AGY7
0	0.0		gi|553898605|gb|AGY7
0	0.0		gi|553895583|gb|AGY6
0	0.0		gi|553895323|gb|AGY6
0	0.0149		gi|553899110|gb|AGY7
0	0.0		gi|553896804|gb|AGY7
0	0.0		gi|553896147|gb|AGY6
0	0.0		gi|553900633|gb|AGY7
0	0.0077		gi|553895562|gb|AGY6
0	0.0		gi|553896908|gb|AGY7
0	0.0		gi|553900109|gb|AGY7
0	0.0		gi|553899750|gb|AGY7
0	0.0074		gi|553899240|gb|AGY7
0	0.0077		gi|553896272|gb|AGY6
0	0.0153		gi|553896541|gb|AGY7
0	0.0074		gi|553899981|gb|AGY7
0	0.0074		gi|553895735|gb|AGY6
0	0.0		gi|553900402|gb|AGY7
0	0.0		gi|553895678|gb|AGY6
0	0.0		gi|553897315|gb|AGY7
0	0.0077		gi|553898558|gb|AGY7
0	0.0		gi|553896776|gb|AGY7
0	0.0		gi|553898608|gb|AGY7
0	0.0		gi|553900022|gb|AGY7
0	0.0		gi|553898173|gb|AGY7
0	0.0		gi|553900304|gb|AGY7
0	0.0		gi|553898243|gb|AGY7
0	0.0768		gi|553896999|gb|AGY7
0	0.0		gi|553898550|gb|AGY7
0	0.0		gi|553897247|gb|AGY7
0	0.0		gi|553895580|gb|AGY6
0	0.0		gi|553897264|gb|AGY7
0	0.0076		gi|553897249|gb|AGY7
0	0.0074		gi|553895818|gb|AGY6
0	0.0		gi|553896148|gb|AGY6
0	0.0		gi|553899968|gb|AGY7
0	0.0		gi|553896649|gb|AGY7
0	0.0		gi|553897811|gb|AGY7
0	0.0		gi|553900135|gb|AGY7
0	0.0		gi|553895280|gb|AGY6
0	0.0		gi|553899872|gb|AGY7
0	0.0		gi|553896923|gb|AGY7
0	0.0		gi|553897993|gb|AGY7
0	0.0		gi|553897882|gb|AGY7
0	0.0		gi|553896841|gb|AGY7
0	0.0		gi|553899378|gb|AGY7
0	0.0		gi|553897475|gb|AGY7
0	0.0		gi|553898786|gb|AGY7
0	0.0		gi|553898743|gb|AGY7
0	0.0075		gi|553897642|gb|AGY7
0	0.0		gi|553897084|gb|AGY7
0	0.0694		gi|553898407|gb|AGY7
0	0.0		gi|553897425|gb|AGY7
0	0.0075		gi|553895684|gb|AGY6
0	0.0		gi|553899881|gb|AGY7
0	0.0		gi|553895271|gb|AGY6
0	0.0		gi|553898008|gb|AGY7
0	0.0074		gi|553900088|gb|AGY7
0	0.0		gi|553899823|gb|AGY7
0	0.0		gi|553899992|gb|AGY7
0	0.0076		gi|553898454|gb|AGY7
0	0.0		gi|553898284|gb|AGY7
0	0.0		gi|553897323|gb|AGY7
0	0.0151		gi|553896094|gb|AGY6
0	0.0		gi|553898701|gb|AGY7
0	0.0		gi|553897925|gb|AGY7
0	0.0		gi|553896765|gb|AGY7
0	0.0		gi|553898729|gb|AGY7
0	0.0075		gi|553899582|gb|AGY7
0	0.0		gi|553897778|gb|AGY7
1	0.7277		gi|553896759|gb|AGY7
0	0.0		gi|553898628|gb|AGY7
0	0.0		gi|553900516|gb|AGY7
0	0.0		gi|553899334|gb|AGY7
0	0.0074		gi|553898265|gb|AGY7
0	0.0074		gi|553896562|gb|AGY7
0	0.0		gi|553895916|gb|AGY6
0	0.0		gi|553896009|gb|AGY6
0	0.0		gi|553897360|gb|AGY7
0	0.0448		gi|553895601|gb|AGY6
0	0.0153		gi|553895786|gb|AGY6
0	0.0		gi|553899278|gb|AGY7
0	0.0076		gi|553897689|gb|AGY7
0	0.0		gi|553895861|gb|AGY6
0	0.0		gi|553899601|gb|AGY7
0	0.0		gi|553896480|gb|AGY7
0	0.0224		gi|553896917|gb|AGY7
0	0.0		gi|553896393|gb|AGY6
0	0.0		gi|553898080|gb|AGY7
0	0.0694		gi|553899293|gb|AGY7
0	0.0		gi|553895663|gb|AGY6
0	0.0074		gi|553896779|gb|AGY7
0	0.0		gi|553895094|gb|AGY6
0	0.0		gi|553900156|gb|AGY7
0	0.0		gi|553900498|gb|AGY7
0	0.0		gi|553896658|gb|AGY7
0	0.0		gi|553895624|gb|AGY6
0	0.0		gi|553896976|gb|AGY7
0	0.0		gi|553897901|gb|AGY7
0	0.0		gi|553898310|gb|AGY7
0	0.0		gi|553896350|gb|AGY6
0	0.0		gi|553898501|gb|AGY7
0	0.0		gi|553897624|gb|AGY7
0	0.0077		gi|553896152|gb|AGY6
0	0.0		gi|553898065|gb|AGY7
0	0.0		gi|553899766|gb|AGY7
0	0.0		gi|553897122|gb|AGY7
0	0.0077		gi|553899205|gb|AGY7
0	0.0		gi|553895042|gb|AGY6
0	0.0		gi|553900008|gb|AGY7
0	0.0		gi|553899308|gb|AGY7
0	0.0		gi|553900682|gb|AGY7
0	0.0		gi|553895277|gb|AGY6
0	0.0		gi|553898041|gb|AGY7
0	0.0		gi|553900183|gb|AGY7
0	0.0		gi|553897741|gb|AGY7
0	0.0		gi|553898097|gb|AGY7
0	0.0		gi|553896468|gb|AGY7
0	0.0		gi|553897764|gb|AGY7
0	0.0		gi|553900693|gb|AGY7
0	0.0		gi|553898384|gb|AGY7
0	0.0		gi|553899111|gb|AGY7
0	0.0		gi|553897809|gb|AGY7
0	0.0		gi|553900475|gb|AGY7
0	0.0596		gi|553899412|gb|AGY7
0	0.0		gi|553897183|gb|AGY7
0	0.0		gi|553897814|gb|AGY7
0	0.0		gi|553899552|gb|AGY7
0	0.0076		gi|553897115|gb|AGY7
0	0.0		gi|553899427|gb|AGY7
0	0.0		gi|553895043|gb|AGY6
0	0.0		gi|553895772|gb|AGY6
0	0.0		gi|553896402|gb|AGY6
0	0.0149		gi|553895054|gb|AGY6
0	0.0		gi|553898485|gb|AGY7
0	0.0		gi|553896781|gb|AGY7
0	0.0074		gi|553895934|gb|AGY6
0	0.0074		gi|553898210|gb|AGY7
0	0.0075		gi|553899986|gb|AGY7
0	0.0076		gi|553899313|gb|AGY7
0	0.0		gi|553895338|gb|AGY6
0	0.0		gi|553897177|gb|AGY7
0	0.0		gi|553896840|gb|AGY7
0	0.0		gi|553898505|gb|AGY7
0	0.0		gi|553898464|gb|AGY7
0	0.0074		gi|553895819|gb|AGY6
0	0.0074		gi|553899305|gb|AGY7
0	0.0		gi|553896893|gb|AGY7
0	0.0		gi|553897311|gb|AGY7
0	0.0074		gi|553895108|gb|AGY6
0	0.0		gi|553899688|gb|AGY7
0	0.0768		gi|553899714|gb|AGY7
0	0.0		gi|553897078|gb|AGY7
0	0.0		gi|553900704|gb|AGY7
0	0.0		gi|553900705|gb|AGY7
0	0.0		gi|553898429|gb|AGY7
0	0.0		gi|553898521|gb|AGY7
0	0.0		gi|553896290|gb|AGY6
0	0.0		gi|553898681|gb|AGY7
0	0.0		gi|553895501|gb|AGY6
0	0.015		gi|553899375|gb|AGY7
0	0.0		gi|553897785|gb|AGY7
0	0.0		gi|553899821|gb|AGY7
0	0.0		gi|553897556|gb|AGY7
0	0.0		gi|553900225|gb|AGY7
0	0.0		gi|553900159|gb|AGY7
0	0.0		gi|553899622|gb|AGY7
0	0.0		gi|553899377|gb|AGY7
0	0.0074		gi|553900448|gb|AGY7
0	0.0		gi|553896762|gb|AGY7
0	0.0075		gi|553898728|gb|AGY7
1	0.7896		gi|553899203|gb|AGY7
0	0.0075		gi|553899681|gb|AGY7
0	0.0918		gi|553900065|gb|AGY7
0	0.0694		gi|553900470|gb|AGY7
0	0.0076		gi|553896900|gb|AGY7
0	0.0224		gi|553895711|gb|AGY6
0	0.015		gi|553896239|gb|AGY6
0	0.0694		gi|553899135|gb|AGY7
0	0.0		gi|553898603|gb|AGY7
0	0.0		gi|553895543|gb|AGY6
0	0.0148		gi|553899417|gb|AGY7
0	0.0077		gi|553896619|gb|AGY7
0	0.0		gi|553895259|gb|AGY6
0	0.0		gi|553895494|gb|AGY6
0	0.0		gi|553899623|gb|AGY7
0	0.0		gi|553900654|gb|AGY7
0	0.0		gi|553896628|gb|AGY7
0	0.0		gi|553898561|gb|AGY7
0	0.0		gi|553898195|gb|AGY7
0	0.0		gi|553897176|gb|AGY7
0	0.0		gi|553897549|gb|AGY7
0	0.0		gi|553897326|gb|AGY7
0	0.0074		gi|553896371|gb|AGY6
0	0.0		gi|553896465|gb|AGY6
0	0.0818		gi|553896671|gb|AGY7
0	0.0		gi|553897077|gb|AGY7
0	0.0074		gi|553897294|gb|AGY7
0	0.0		gi|553897604|gb|AGY7
0	0.0		gi|553897998|gb|AGY7
0	0.0		gi|553898019|gb|AGY7
0	0.0		gi|553897144|gb|AGY7
0	0.015		gi|553896675|gb|AGY7
0	0.0		gi|553900257|gb|AGY7
0	0.0074		gi|553895190|gb|AGY6
0	0.0		gi|553895276|gb|AGY6
0	0.0		gi|553895337|gb|AGY6
0	0.0149		gi|553898933|gb|AGY7
0	0.0		gi|553899242|gb|AGY7
0	0.0		gi|553897069|gb|AGY7
0	0.0074		gi|553895431|gb|AGY6
0	0.0		gi|553896378|gb|AGY6
0	0.0		gi|553896887|gb|AGY7
0	0.0075		gi|553896707|gb|AGY7
0	0.0		gi|553898763|gb|AGY7
0	0.0076		gi|553900624|gb|AGY7
0	0.0		gi|553900491|gb|AGY7
0	0.0694		gi|553900396|gb|AGY7
0	0.0		gi|553900476|gb|AGY7
0	0.0		gi|553897742|gb|AGY7
0	0.0		gi|553898257|gb|AGY7
0	0.0		gi|553899655|gb|AGY7
0	0.0074		gi|553900456|gb|AGY7
0	0.0		gi|553899183|gb|AGY7
0	0.0526		gi|553900523|gb|AGY7
1	0.7434		gi|553897525|gb|AGY7
1	1.0		gi|553899213|gb|AGY7
0	0.0		gi|553899197|gb|AGY7
0	0.0		gi|553895578|gb|AGY6
1	0.9155		gi|553899186|gb|AGY7
0	0.0372		gi|553900642|gb|AGY7
0	0.0149		gi|553896391|gb|AGY6
0	0.0		gi|553899284|gb|AGY7
0	0.0074		gi|553899394|gb|AGY7
0	0.0		gi|553900315|gb|AGY7
0	0.0		gi|553895837|gb|AGY6
0	0.0		gi|553897270|gb|AGY7
0	0.0		gi|553895183|gb|AGY6
0	0.0		gi|553897854|gb|AGY7
0	0.0		gi|553896583|gb|AGY7
0	0.0373		gi|553898066|gb|AGY7
0	0.0149		gi|553899029|gb|AGY7
0	0.0149		gi|553899978|gb|AGY7
0	0.0074		gi|553897124|gb|AGY7
0	0.0149		gi|553895388|gb|AGY6
0	0.0074		gi|553896252|gb|AGY6
0	0.0075		gi|553898477|gb|AGY7
0	0.0074		gi|553899466|gb|AGY7
0	0.0		gi|553900688|gb|AGY7
0	0.015		gi|553897916|gb|AGY7
0	0.0		gi|553898664|gb|AGY7
0	0.0		gi|553899664|gb|AGY7
0	0.0		gi|553896493|gb|AGY7
0	0.0149		gi|553895998|gb|AGY6
0	0.0		gi|553895529|gb|AGY6
0	0.015		gi|553897844|gb|AGY7
0	0.0149		gi|553896918|gb|AGY7
0	0.0		gi|553898141|gb|AGY7
0	0.0		gi|553897691|gb|AGY7
0	0.0528		gi|553899455|gb|AGY7
0	0.0		gi|553895953|gb|AGY6
0	0.0923		gi|553895221|gb|AGY6
0	0.0		gi|553896052|gb|AGY6
0	0.0		gi|553899502|gb|AGY7
0	0.0		gi|553895705|gb|AGY6
0	0.0		gi|553900329|gb|AGY7
0	0.0		gi|553898747|gb|AGY7
0	0.0		gi|553896379|gb|AGY6
0	0.0694		gi|553899021|gb|AGY7
0	0.0077		gi|553898076|gb|AGY7
0	0.0074		gi|553897097|gb|AGY7
0	0.0694		gi|553900465|gb|AGY7
0	0.0		gi|553900459|gb|AGY7
0	0.0074		gi|553896439|gb|AGY6
0	0.0		gi|553896329|gb|AGY6
0	0.0		gi|553898912|gb|AGY7
0	0.0		gi|553899289|gb|AGY7
0	0.0		gi|553899357|gb|AGY7
0	0.0681		gi|553897488|gb|AGY7
1	0.8352		gi|553896620|gb|AGY7
1	0.8125		gi|553900379|gb|AGY7
1	0.8579		gi|553898431|gb|AGY7
1	0.835		gi|553897167|gb|AGY7
1	0.8728		gi|553900355|gb|AGY7
1	0.8802		gi|553899689|gb|AGY7
1	0.7732		gi|553898217|gb|AGY7
1	0.7426		gi|553900219|gb|AGY7
1	0.7427		gi|553895310|gb|AGY6
0	0.0074		gi|553895513|gb|AGY6
0	0.0		gi|553897945|gb|AGY7
0	0.0		gi|553900250|gb|AGY7
0	0.0		gi|553895545|gb|AGY6
0	0.0		gi|553895278|gb|AGY6
0	0.0		gi|553898833|gb|AGY7
0	0.0076		gi|553895751|gb|AGY6
0	0.0		gi|553897399|gb|AGY7
0	0.0523		gi|553895909|gb|AGY6
0	0.0		gi|553900567|gb|AGY7
0	0.0		gi|553896886|gb|AGY7
0	0.0		gi|553895449|gb|AGY6
0	0.0		gi|553896835|gb|AGY7
0	0.0		gi|553897318|gb|AGY7
0	0.0		gi|553899720|gb|AGY7
0	0.0		gi|553900244|gb|AGY7
0	0.0		gi|553900471|gb|AGY7
0	0.0		gi|553899886|gb|AGY7
0	0.0		gi|553896416|gb|AGY6
1	0.7661		gi|553898800|gb|AGY7
1	0.8352		gi|553896068|gb|AGY6
0	0.0		gi|553899769|gb|AGY7
0	0.0		gi|553897346|gb|AGY7
0	0.0		gi|553900253|gb|AGY7
0	0.12		gi|553896154|gb|AGY6
0	0.0		gi|553896549|gb|AGY7
0	0.0153		gi|553899302|gb|AGY7
0	0.0		gi|553898235|gb|AGY7
0	0.0768		gi|553900201|gb|AGY7
0	0.0694		gi|553898067|gb|AGY7
0	0.0842		gi|553895360|gb|AGY6
0	0.0		gi|553897722|gb|AGY7
0	0.0		gi|553898554|gb|AGY7
0	0.0		gi|553896600|gb|AGY7
0	0.0		gi|553900665|gb|AGY7
0	0.0		gi|553896297|gb|AGY6
0	0.0076		gi|553897564|gb|AGY7
0	0.0075		gi|553895774|gb|AGY6
0	0.0		gi|553896159|gb|AGY6
0	0.0149		gi|553899640|gb|AGY7
0	0.0		gi|553897163|gb|AGY7
0	0.0		gi|553897396|gb|AGY7
0	0.0		gi|553899214|gb|AGY7
0	0.0074		gi|553898943|gb|AGY7
0	0.0		gi|553895770|gb|AGY6
0	0.0		gi|553899458|gb|AGY7
0	0.0		gi|553895046|gb|AGY6
0	0.0446		gi|553898014|gb|AGY7
0	0.0		gi|553897427|gb|AGY7
0	0.0076		gi|553898171|gb|AGY7
0	0.0076		gi|553899773|gb|AGY7
0	0.0		gi|553899232|gb|AGY7
0	0.0		gi|553898590|gb|AGY7
0	0.0		gi|553896866|gb|AGY7
0	0.0077		gi|553895776|gb|AGY6
0	0.0074		gi|553895057|gb|AGY6
0	0.0694		gi|553896605|gb|AGY7
0	0.0		gi|553898826|gb|AGY7
0	0.0		gi|553900648|gb|AGY7
0	0.0		gi|553898813|gb|AGY7
0	0.0074		gi|553895311|gb|AGY6
0	0.0		gi|553900463|gb|AGY7
0	0.0		gi|553895336|gb|AGY6
0	0.0		gi|553895817|gb|AGY6
0	0.0075		gi|553899712|gb|AGY7
0	0.0		gi|553896545|gb|AGY7
0	0.0		gi|553895963|gb|AGY6
0	0.0		gi|553897371|gb|AGY7
0	0.0		gi|553900384|gb|AGY7
0	0.0		gi|553900005|gb|AGY7
0	0.0077		gi|553899390|gb|AGY7
0	0.0		gi|553898469|gb|AGY7
0	0.0		gi|553900084|gb|AGY7
0	0.0		gi|553900438|gb|AGY7
0	0.0		gi|553895878|gb|AGY6
0	0.0		gi|553895701|gb|AGY6
0	0.0		gi|553897007|gb|AGY7
0	0.0		gi|553900316|gb|AGY7
0	0.0		gi|553898219|gb|AGY7
0	0.0		gi|553898166|gb|AGY7
0	0.0		gi|553900575|gb|AGY7
0	0.0371		gi|553895369|gb|AGY6
0	0.0		gi|553899138|gb|AGY7
0	0.0		gi|553898313|gb|AGY7
0	0.0		gi|553897658|gb|AGY7
0	0.0677		gi|553898049|gb|AGY7
0	0.0		gi|553895887|gb|AGY6
0	0.0		gi|553899575|gb|AGY7
0	0.0		gi|553896103|gb|AGY6
0	0.0301		gi|553900694|gb|AGY7
0	0.0		gi|553897136|gb|AGY7
0	0.0		gi|553900404|gb|AGY7
1	0.7803		gi|553898205|gb|AGY7
0	0.0		gi|553896385|gb|AGY6
0	0.0		gi|553897885|gb|AGY7
0	0.0		gi|553896846|gb|AGY7
0	0.0		gi|553899870|gb|AGY7
0	0.0		gi|553900478|gb|AGY7
0	0.0		gi|553896689|gb|AGY7
0	0.0		gi|553895654|gb|AGY6
0	0.0		gi|553899613|gb|AGY7
0	0.0223		gi|553899762|gb|AGY7
0	0.0		gi|553896983|gb|AGY7
0	0.0076		gi|553898923|gb|AGY7
0	0.0076		gi|553900040|gb|AGY7
0	0.0		gi|553896143|gb|AGY6
0	0.0074		gi|553897051|gb|AGY7
0	0.0		gi|553899611|gb|AGY7
0	0.0694		gi|553900437|gb|AGY7
0	0.0		gi|553899488|gb|AGY7
0	0.0		gi|553896882|gb|AGY7
0	0.0694		gi|553899100|gb|AGY7
0	0.0		gi|553899790|gb|AGY7
0	0.0		gi|553897356|gb|AGY7
0	0.0		gi|553899319|gb|AGY7
0	0.0077		gi|553896716|gb|AGY7
0	0.0		gi|553898968|gb|AGY7
0	0.0		gi|553897154|gb|AGY7
0	0.0074		gi|553900255|gb|AGY7
0	0.0		gi|553898105|gb|AGY7
0	0.0074		gi|553898838|gb|AGY7
0	0.0		gi|553895960|gb|AGY6
0	0.0		gi|553895527|gb|AGY6
0	0.0		gi|553898762|gb|AGY7
0	0.0		gi|553899931|gb|AGY7
0	0.0		gi|553895200|gb|AGY6
0	0.0		gi|553900114|gb|AGY7
0	0.0		gi|553895351|gb|AGY6
0	0.0		gi|553895095|gb|AGY6
0	0.0		gi|553900551|gb|AGY7
0	0.0		gi|553898325|gb|AGY7
0	0.0		gi|553897644|gb|AGY7
0	0.0694		gi|553896515|gb|AGY7
0	0.0694		gi|553896178|gb|AGY6
0	0.0		gi|553896838|gb|AGY7
0	0.0076		gi|553899879|gb|AGY7
0	0.0		gi|553896661|gb|AGY7
0	0.0074		gi|553896274|gb|AGY6
0	0.0151		gi|553898753|gb|AGY7
0	0.0077		gi|553897876|gb|AGY7
0	0.0		gi|553899237|gb|AGY7
0	0.0694		gi|553900317|gb|AGY7
0	0.0074		gi|553900146|gb|AGY7
0	0.0		gi|553895470|gb|AGY6
0	0.0		gi|553900308|gb|AGY7
0	0.0		gi|553898995|gb|AGY7
0	0.0		gi|553899464|gb|AGY7
0	0.0		gi|553896284|gb|AGY6
0	0.0		gi|553895408|gb|AGY6
0	0.0		gi|553897920|gb|AGY7
0	0.0		gi|553896731|gb|AGY7
0	0.0		gi|553898116|gb|AGY7
0	0.0		gi|553899174|gb|AGY7
0	0.0		gi|553895412|gb|AGY6
0	0.0		gi|553897169|gb|AGY7
0	0.0		gi|553898770|gb|AGY7
0	0.0		gi|553899666|gb|AGY7
0	0.0077		gi|553895534|gb|AGY6
0	0.0		gi|553900185|gb|AGY7
0	0.0075		gi|553900209|gb|AGY7
0	0.0694		gi|553895689|gb|AGY6
0	0.0		gi|553900115|gb|AGY7
0	0.0		gi|553896594|gb|AGY7
0	0.0075		gi|553899960|gb|AGY7
0	0.0		gi|553899701|gb|AGY7
0	0.0074		gi|553895730|gb|AGY6
0	0.0		gi|553896483|gb|AGY7
0	0.0153		gi|553897301|gb|AGY7
0	0.0075		gi|553896768|gb|AGY7
0	0.0226		gi|553896673|gb|AGY7
0	0.0		gi|553898715|gb|AGY7
0	0.0227		gi|553897321|gb|AGY7
0	0.0		gi|553899475|gb|AGY7
0	0.0		gi|553897523|gb|AGY7
0	0.0		gi|553899721|gb|AGY7
0	0.0		gi|553898691|gb|AGY7
0	0.0075		gi|553895791|gb|AGY6
0	0.0		gi|553900019|gb|AGY7
0	0.0074		gi|553896129|gb|AGY6
0	0.0		gi|553898540|gb|AGY7
0	0.0		gi|553898538|gb|AGY7
0	0.0		gi|553898666|gb|AGY7
0	0.0		gi|553898895|gb|AGY7
0	0.0077		gi|553899933|gb|AGY7
0	0.0		gi|553895103|gb|AGY6
0	0.0149		gi|553895746|gb|AGY6
0	0.0		gi|553899032|gb|AGY7
0	0.0		gi|553898790|gb|AGY7
0	0.0		gi|553897860|gb|AGY7
1	0.7052		gi|553896708|gb|AGY7
0	0.0077		gi|553895077|gb|AGY6
0	0.0075		gi|553897223|gb|AGY7
0	0.0		gi|553899192|gb|AGY7
0	0.0		gi|553899288|gb|AGY7
0	0.0223		gi|553896735|gb|AGY7
0	0.0074		gi|553899909|gb|AGY7
0	0.0		gi|553898197|gb|AGY7
0	0.0		gi|553898259|gb|AGY7
0	0.0075		gi|553899643|gb|AGY7
0	0.0		gi|553897227|gb|AGY7
1	0.743		gi|553897402|gb|AGY7
0	0.0		gi|553900380|gb|AGY7
0	0.0		gi|553895507|gb|AGY6
0	0.0076		gi|553897310|gb|AGY7
0	0.0		gi|553896316|gb|AGY6
1	0.8732		gi|553898272|gb|AGY7
0	0.0153		gi|553898426|gb|AGY7
1	0.873		gi|553896253|gb|AGY6
1	0.9847		gi|553899970|gb|AGY7
1	0.9178		gi|553899944|gb|AGY7
0	0.0		gi|553896216|gb|AGY6
0	0.0		gi|553896067|gb|AGY6
0	0.0075		gi|553897018|gb|AGY7
0	0.0075		gi|553897208|gb|AGY7
0	0.0075		gi|553897840|gb|AGY7
0	0.0075		gi|553895732|gb|AGY6
0	0.0602		gi|553896144|gb|AGY6
0	0.0602		gi|553896784|gb|AGY7
0	0.06		gi|553895599|gb|AGY6
0	0.0521		gi|553899268|gb|AGY7
0	0.0224		gi|553898997|gb|AGY7
0	0.1059		gi|553898142|gb|AGY7
0	0.015		gi|553897913|gb|AGY7
0	0.0074		gi|553895768|gb|AGY6
0	0.0		gi|553895048|gb|AGY6
0	0.0075		gi|553895518|gb|AGY6
0	0.0		gi|553896296|gb|AGY6
0	0.0077		gi|553898488|gb|AGY7
0	0.0		gi|553898225|gb|AGY7
0	0.0077		gi|553899808|gb|AGY7
1	0.8048		gi|553895364|gb|AGY6
1	0.858		gi|553898623|gb|AGY7
0	0.0		gi|553900555|gb|AGY7
0	0.0		gi|553900181|gb|AGY7
0	0.0		gi|553899950|gb|AGY7
0	0.0		gi|553896507|gb|AGY7
0	0.0		gi|553899929|gb|AGY7
0	0.0		gi|553896435|gb|AGY6
0	0.0		gi|553898270|gb|AGY7
0	0.0		gi|553896544|gb|AGY7
0	0.0		gi|553900486|gb|AGY7
0	0.0		gi|553895204|gb|AGY6
0	0.0		gi|553900346|gb|AGY7
0	0.0		gi|553898977|gb|AGY7
0	0.0223		gi|553898238|gb|AGY7
0	0.0		gi|553900312|gb|AGY7
0	0.0		gi|553897526|gb|AGY7
0	0.0		gi|553897374|gb|AGY7
0	0.0		gi|553899563|gb|AGY7
0	0.0		gi|553897595|gb|AGY7
0	0.0		gi|553900387|gb|AGY7
0	0.0		gi|553898279|gb|AGY7
0	0.0152		gi|553896753|gb|AGY7
0	0.0375		gi|553895729|gb|AGY6
0	0.0		gi|553896231|gb|AGY6
0	0.0		gi|553897210|gb|AGY7
0	0.0		gi|553898283|gb|AGY7
0	0.0		gi|553896406|gb|AGY6
0	0.0		gi|553895210|gb|AGY6
0	0.0		gi|553899227|gb|AGY7
0	0.0075		gi|553900703|gb|AGY7
0	0.0		gi|553896775|gb|AGY7
0	0.0074		gi|553896517|gb|AGY7
0	0.0		gi|553897943|gb|AGY7
0	0.0301		gi|553895442|gb|AGY6
0	0.0		gi|553896676|gb|AGY7
0	0.0		gi|553897792|gb|AGY7
0	0.0		gi|553895848|gb|AGY6
0	0.0		gi|553897992|gb|AGY7
0	0.0		gi|553896935|gb|AGY7
0	0.0		gi|553896654|gb|AGY7
0	0.0		gi|553899685|gb|AGY7
0	0.0		gi|553897762|gb|AGY7
0	0.0		gi|553896572|gb|AGY7
0	0.0		gi|553899884|gb|AGY7
0	0.0		gi|553898337|gb|AGY7
0	0.0		gi|553895484|gb|AGY6
0	0.0		gi|553897749|gb|AGY7
0	0.0		gi|553896639|gb|AGY7
0	0.0		gi|553898073|gb|AGY7
0	0.0		gi|553895209|gb|AGY6
0	0.0		gi|553897243|gb|AGY7
0	0.0		gi|553897021|gb|AGY7
0	0.0074		gi|553896354|gb|AGY6
0	0.0074		gi|553895528|gb|AGY6
0	0.0		gi|553895571|gb|AGY6
0	0.0075		gi|553896926|gb|AGY7
0	0.0		gi|553897865|gb|AGY7
0	0.0		gi|553896919|gb|AGY7
0	0.0		gi|553898005|gb|AGY7
0	0.0		gi|553900369|gb|AGY7
0	0.0		gi|553899499|gb|AGY7
0	0.0		gi|553898804|gb|AGY7
0	0.0077		gi|553899763|gb|AGY7
0	0.0		gi|553895194|gb|AGY6
0	0.0077		gi|553896786|gb|AGY7
0	0.0077		gi|553898186|gb|AGY7
0	0.0		gi|553899215|gb|AGY7
0	0.0694		gi|553895977|gb|AGY6
0	0.0		gi|553897289|gb|AGY7
0	0.0		gi|553895581|gb|AGY6
0	0.0148		gi|553900215|gb|AGY7
0	0.0		gi|553898768|gb|AGY7
0	0.0768		gi|553900683|gb|AGY7
0	0.0		gi|553897670|gb|AGY7
0	0.0		gi|553900119|gb|AGY7
0	0.0		gi|553897119|gb|AGY7
0	0.0074		gi|553895217|gb|AGY6
0	0.0		gi|553895430|gb|AGY6
0	0.0		gi|553895629|gb|AGY6
0	0.0		gi|553900094|gb|AGY7
0	0.0		gi|553899333|gb|AGY7
0	0.0		gi|553898799|gb|AGY7
0	0.0		gi|553897826|gb|AGY7
0	0.0074		gi|553897509|gb|AGY7
0	0.0074		gi|553896763|gb|AGY7
0	0.0		gi|553896165|gb|AGY6
0	0.0		gi|553898774|gb|AGY7
0	0.0		gi|553898796|gb|AGY7
0	0.0		gi|553899519|gb|AGY7
0	0.0		gi|553898255|gb|AGY7
0	0.0		gi|553899380|gb|AGY7
0	0.0		gi|553898756|gb|AGY7
0	0.0		gi|553896554|gb|AGY7
0	0.0		gi|553898060|gb|AGY7
0	0.0		gi|553897237|gb|AGY7
0	0.0		gi|553897527|gb|AGY7
0	0.0		gi|553896596|gb|AGY7
0	0.0		gi|553897131|gb|AGY7
0	0.0		gi|553895216|gb|AGY6
0	0.0		gi|553895519|gb|AGY6
0	0.0075		gi|553896513|gb|AGY7
0	0.0		gi|553897103|gb|AGY7
0	0.0		gi|553897090|gb|AGY7
0	0.0		gi|553898413|gb|AGY7
0	0.0		gi|553895121|gb|AGY6
0	0.0		gi|553899109|gb|AGY7
0	0.0		gi|553895223|gb|AGY6
0	0.0		gi|553895892|gb|AGY6
0	0.0		gi|553899479|gb|AGY7
0	0.0		gi|553899765|gb|AGY7
0	0.0		gi|553897707|gb|AGY7
0	0.0		gi|553899751|gb|AGY7
0	0.0		gi|553896977|gb|AGY7
0	0.0075		gi|553895803|gb|AGY6
